task_id,epoch,train_loss,train_acc,grad_norm_mean,grad_norm_std,update_norm_mean,update_norm_std
0,1,2.0083583830296994,0.50035,1.1745515432755151,0.4735427798037205,0.0011745515985045738,0.0004735428118454645
0,2,0.834138742317756,0.8008666666666666,2.4588926324248312,0.6455524772882952,0.0024588927786971908,0.0006455525316664785
0,3,0.49763814180965227,0.8632,2.7456939781953893,1.0057974437724417,0.002745694132851592,0.0010057974731948927
1,1,0.747348037943244,0.7990333333333334,3.2425416451891262,1.0188445282774394,0.003150645096437074,0.000982493745890002
1,2,0.428038234059078,0.88015,3.0247018081247807,1.2687989653815008,0.002932191744907565,0.001222237114553541
1,3,0.37279171799806254,0.8948666666666667,2.999491608140369,1.4222296034684088,0.0029068204569339287,0.0013712645601128457
2,1,0.6326315267880758,0.8143166666666667,4.046937900255124,1.5772430235366222,0.0038554917271248997,0.001487846143741917
2,2,0.3970756195227926,0.8885,3.421672266503175,1.5402769142530053,0.0032577962936314485,0.0014544051995955265
2,3,0.3545694989504603,0.8997333333333334,3.302441700960199,1.6371128857346056,0.003144979363324334,0.001547569003503833
3,1,0.5915299149869631,0.8237,4.490343873942892,1.9100532030905903,0.004214060120012922,0.0017611300674942902
3,2,0.37420808819526186,0.8932333333333333,3.6219477963000535,1.7202010235036633,0.003406576560587079,0.0016046708231886903
3,3,0.33416305797112483,0.9051666666666667,3.4367275787467757,1.7655128450295963,0.0032342054596034967,0.0016493289863634313
4,1,0.5772155935655658,0.82705,4.7634229777355985,2.1062330174250325,0.004421996312356593,0.0019281517712366636
4,2,0.36499759838186824,0.8964333333333333,3.7843599091569584,1.813763343440142,0.0035170867207755994,0.0016694833593474312
4,3,0.32679137934232133,0.9064666666666666,3.573974438354373,1.8718655790136944,0.0033246514488758597,0.0017260732078492821
