task_id,epoch,train_loss,train_acc,grad_norm_mean,grad_norm_std,update_norm_mean,update_norm_std
0,1,0.5001593913384402,0.939755230951441,0.7327567214041878,0.1240651286579922,0.0007327567235049928,0.00012406515376489955
0,2,0.12958679244545812,0.9961310698776155,0.5049368593644795,0.1732735381972168,0.0005049368998476091,0.00017327345155357707
0,3,0.0411358310561958,0.9966837741808132,0.2745098953253656,0.2242164638505028,0.00027451000503633187,0.0002242164890797631
0,4,0.023667562584015124,0.996999605211212,0.19420934546865293,0.24056502355186551,0.00019420944957919913,0.00024056500026647143
0,5,0.017156858971335825,0.9971575207264114,0.1595168169051256,0.25719316522040747,0.0001595168205018491,0.00025719314064647907
1,1,0.6156537586302169,0.8228968483745553,1.0538410245632712,0.42594418976633047,0.0010242360167933677,0.00040700572612055956
1,2,0.31243086126835984,0.9420134006121267,1.1035401672494618,0.3918304420640795,0.0010530049005092713,0.0003554995533391332
1,3,0.16487833339249794,0.9535941765241128,1.017112784821007,0.5294972400942942,0.0009580302533099114,0.00048486589864077644
1,4,0.12738289925820534,0.960377202415419,1.004792253256485,0.6778682449140525,0.0009449417968736067,0.0006260362278523363
1,5,0.11153638556498542,0.9640168748449003,0.9995401894829311,0.7551792851233214,0.000938580968278617,0.0006986560807165344
2,1,0.49750289888256216,0.7899316345556247,1.2177221623795584,0.4301410518858348,0.001182811432086285,0.000410018773346314
2,2,0.2366853415334954,0.9190269022462931,1.0407461355561796,0.4404163251555961,0.0009955432797690601,0.0004076746184553548
2,3,0.1380523394809479,0.9562283583414721,0.8822317181788087,0.4929320813468777,0.0008376390406353269,0.0004596090927581843
2,4,0.09612818869934033,0.9715883867530853,0.7579554513116642,0.5203408772130177,0.0007173277139107961,0.00048619797962081335
2,5,0.07495964946834122,0.9774482819852615,0.6850444358552887,0.5501583566666435,0.0006472927076576417,0.0005143886036674619
3,1,0.3872656939525396,0.9025691537388164,1.1532055899146347,0.4049890919643462,0.0011235782247977569,0.00039053074298865816
3,2,0.0846638276065821,0.9945826151194287,0.5553086661016285,0.2688810885491378,0.000532106265085079,0.0002522501880435445
3,3,0.039353641944265536,0.9964704916687187,0.35631406568510304,0.2848830007129351,0.0003396506458202872,0.00026835697780691354
3,4,0.02626315980435224,0.9970450627924157,0.28532494507100464,0.3003134943845128,0.000271039463756892,0.00028300667414540913
3,5,0.020195267113547296,0.9972913075597144,0.24583903125199238,0.3029234943606766,0.00023333966637019882,0.0002863305795223245
4,1,0.3095374515216987,0.915,1.2499292495392136,0.5719390988906469,0.001210094032827883,0.0005485968736031956
4,2,0.15275608266435436,0.9550847457627119,1.040762924491349,0.6840649094815725,0.0009889370541436542,0.0006380248021081366
4,3,0.11884142481406235,0.9619491525423729,0.9738113198997611,0.7299373449710632,0.0009214789757144467,0.0006837011545031059
4,4,0.10200378964576176,0.9666101694915255,0.9445269251747405,0.8231690229776013,0.0008904261174023505,0.0007678725071286363
4,5,0.09102489222413308,0.969406779661017,0.9189663147711653,0.8329936515568911,0.0008645865472024495,0.0007763484534029704
