task_id,epoch,train_loss,train_acc,grad_norm_mean,grad_norm_std,update_norm_mean,update_norm_std
0,1,2.0106325999299686,0.47741666666666666,1.157797581727306,0.4643535790769076,0.0011577976354698572,0.0004643535761055587
0,2,0.8792190795143445,0.78455,2.4533590772052607,0.6504190679675884,0.0024533592335161908,0.0006504191583324083
0,3,0.5193297948315739,0.8596166666666667,2.7650591637144486,0.9635811336904796,0.0027650592767555888,0.0009635811853685184
0,4,0.4187197917364538,0.88285,2.817187049681942,1.1815538780878676,0.0028171872317034287,0.0011815539207310189
0,5,0.37302124145813287,0.8947666666666667,2.823427569073935,1.324807355106834,0.0028234276560494135,0.001324807389306852
1,1,0.38432774581667034,0.8901,2.993975378885865,1.3864979143317528,0.002993975533436848,0.0013864980377574433
1,2,0.3417757695207062,0.9024333333333333,2.872204852429529,1.4148851194667076,0.002872205000363465,0.0014148851944762323
1,3,0.3189543742034584,0.9099666666666667,2.8255169204324484,1.4756073866759272,0.0028255170838626022,0.0014756074517320648
1,4,0.3018993758766446,0.9142333333333333,2.788544365060826,1.4912877775178064,0.002788544445489,0.0014912878429886138
1,5,0.2877453996237988,0.91895,2.7430420783783,1.5383143218075366,0.00274304226833677,0.0015383143683473568
2,1,0.3444965053286869,0.8994333333333333,3.0841046939802665,1.5535002212906301,0.003084104901179671,0.001553500339528519
2,2,0.3018572049999299,0.9131,2.859345693339904,1.5515266253142523,0.002859345856679283,0.001551526710761092
2,3,0.2801506231011202,0.9187666666666666,2.7692052518824735,1.5639217084059067,0.002769205408296936,0.0015639218366998765
2,4,0.2644341979978296,0.92385,2.708688090931624,1.5758552322398431,0.0027086882457745863,0.0015758552729746075
2,5,0.25116157133621164,0.9279666666666667,2.6567620058928925,1.59883777326972,0.002656762128741927,0.001598837845161543
3,1,0.30814543956681156,0.90955,3.0203379031047226,1.6133256269419376,0.0030203380396415015,0.0016133256766915416
3,2,0.26812864826642907,0.9215,2.7932180197599035,1.6036920595804562,0.002793218113490487,0.0016036921104862684
3,3,0.24786852528255743,0.92815,2.70574916319487,1.6242428317894366,0.0027057493414795316,0.0016242429538270856
3,4,0.23347560758586042,0.9324,2.635228327886512,1.6286386511678186,0.002635228468582985,0.0016286387442559205
3,5,0.22160094026033766,0.9358,2.583679222647101,1.6565297186137737,0.0025836793160803305,0.0016565297486199242
4,1,0.2801315314678941,0.9171666666666667,2.967519345757862,1.696032150033232,0.0029675195184609036,0.0016960322574221744
4,2,0.24381341272611948,0.9289833333333334,2.7440574428302544,1.67879016648036,0.002744057549478991,0.0016787902370685775
4,3,0.2251354532884822,0.9346333333333333,2.65514545138677,1.689763549697622,0.002655145648076238,0.0016897636411424746
4,4,0.21172742440462267,0.9385,2.5747638050758592,1.7222821056003668,0.002574763960051617,0.0017222822219160336
4,5,0.20077553794013026,0.9416666666666667,2.5313838470354675,1.719192018122355,0.0025313840013889907,0.001719192065468238
