task_id,epoch,train_loss,train_acc,grad_norm_mean,grad_norm_std,update_norm_mean,update_norm_std
0,1,2.0083585019409655,0.50035,1.1745518041849137,0.4735468394268334,0.0011745518800550295,0.00047354687483553305
0,2,0.834139372292906,0.8008666666666666,2.45889382259051,0.6455438559544863,0.002458893954065085,0.0006455438942394031
0,3,0.49764007157273593,0.8632,2.745710092231631,1.0057914460476414,0.002745710237689006,0.001005791468369602
0,4,0.4123115701656789,0.8845666666666666,2.812283181245128,1.2038811500025288,0.0028122832844916655,0.0012038812064247984
0,5,0.3721367874033749,0.8948833333333334,2.824384801482161,1.3394102792469298,0.002824384909123182,0.0013394103155573924
1,1,0.6972049665612479,0.8103666666666667,3.412093297491471,1.1756420246503714,0.0029201794811184907,0.001036796019946899
1,2,0.4065189322605729,0.8876166666666667,2.998776918619871,1.2501660552385763,0.002454496512543604,0.0010107571373792507
1,3,0.3578333671321161,0.8995833333333333,2.952256642565131,1.3758499845164227,0.0023971206693956144,0.0011057256230044483
1,4,0.3309280452205179,0.9060166666666667,2.9127600093496344,1.465496289615877,0.0023597653680953955,0.0011748897433651309
1,5,0.31159247616274904,0.91125,2.881005760838588,1.5130871373886876,0.0023347705801497797,0.0012141561399192447
2,1,0.6206409678148727,0.8167333333333333,4.093197364951173,1.6402515131445792,0.0034545735834981316,0.0013877168898043957
2,2,0.37875340272129204,0.8930166666666667,3.3437751427267988,1.5208761954351435,0.002743468891014345,0.0012229412426679217
2,3,0.33557189084868877,0.9047333333333333,3.203047836840153,1.596264467255796,0.002608580687160914,0.0012771072769418208
2,4,0.3090681293591236,0.9116833333333333,3.1192465126613778,1.634423186245562,0.0025345342210396967,0.0013077508392285574
2,5,0.2890768755584334,0.9169666666666667,3.0391074466605983,1.6601817396760326,0.002470856643783918,0.0013279384809330545
3,1,0.5872261396776884,0.8227166666666667,4.471858283668756,1.9207295137279634,0.003757350575159459,0.001595620202641635
3,2,0.35512458042583117,0.8974833333333333,3.5369063679849106,1.6386408108018677,0.0029162545241609526,0.001323215673775558
3,3,0.31339204355919115,0.9097166666666666,3.3384875868794817,1.727111584717993,0.0027367378914702084,0.0013892842830595692
3,4,0.28792011573817583,0.9167333333333333,3.219237766042352,1.755086999114987,0.0026335393026311067,0.0014099865241303724
3,5,0.2686501223069305,0.9222166666666667,3.1065621959641576,1.7861642267021565,0.002541814568288828,0.0014374419266780874
4,1,0.5770600203728924,0.8274333333333334,4.7228065369625885,2.1433824864431057,0.003956205519345531,0.0017717440227079469
4,2,0.339209735801133,0.90215,3.641641665736834,1.7698662786724606,0.003007847406496391,0.0014324055912909247
4,3,0.2984066107578886,0.9143833333333333,3.412101938419044,1.8229007354120852,0.002805827347847905,0.001470543129547807
4,4,0.273029940164842,0.9221333333333334,3.2659131844025104,1.845010878095596,0.0026808976812402155,0.001490089187144935
4,5,0.2541363976819751,0.9271333333333334,3.1612366645509997,1.8459852699621968,0.0025961645062622363,0.001491713858780797
