task_id,epoch,train_loss,train_acc,grad_norm_mean,grad_norm_std,update_norm_mean,update_norm_std
0,1,0.2665098201156434,0.9213833333333333,1.5389660953950757,1.225512816989452,0.20000348822399974,0.04934489554086273
0,2,0.17907315785408914,0.9513166666666667,1.2744037374275392,1.362705771361283,0.18613302252689998,0.053261818627744914
0,3,0.15829892469068751,0.95965,1.2166097109072953,1.4619546245790815,0.18323338830346864,0.05612051406680887
0,4,0.14183970445126717,0.9638166666666667,1.2033935193895988,1.5540942843010157,0.1775054816423605,0.0566102790126779
0,5,0.13707806855517143,0.9654333333333334,1.2452870171622,1.7475246834517866,0.1749343889169395,0.061729891146119244
1,1,4.171858876327674,0.17808333333333334,7.179499890903632,5.601364820719117,0.008145951582933776,0.0023790209782476642
1,2,1.6444772137751182,0.4295833333333333,3.9409731493790945,1.2128833446845364,0.006304227820054318,0.0005061407459441354
1,3,1.2386422935972612,0.587,4.196249294380347,1.3998280800208753,0.00660991098661907,0.0005525432159332681
1,4,0.9618893757543217,0.6993833333333334,4.239534173289935,1.5773338631763363,0.006485400884955501,0.0004898676003516906
1,5,0.7849200104681464,0.7702833333333333,4.266087780743837,1.7666073319705464,0.006571417689478646,0.00048563877339403695
2,1,2.4664035057226816,0.22646666666666668,4.954626433332761,2.4564922051210925,0.0068100977129846195,0.0010057533422065095
2,2,1.6505493619938691,0.4053833333333333,3.462618077258269,1.237181807021246,0.005999744583891394,0.0006444640117726793
2,3,1.226340031142036,0.5937166666666667,3.6494559505383175,1.3357907368780848,0.006178759699687362,0.0005539281193480801
2,4,0.9956786138849953,0.6756833333333333,3.6289214071035385,1.4372938163272087,0.00621498293763337,0.0005319604268932281
2,5,0.8461407613592843,0.7292666666666666,3.695487253189087,1.580536846136509,0.006206941139884293,0.0005230534820291995
3,1,2.555551008105278,0.20505,5.315504285077254,1.9564563849191603,0.005549254855063433,0.0006967386500917627
3,2,1.6004005757570268,0.4363,4.364871188362439,1.298664855067074,0.006332496298477054,0.0005427138133601788
3,3,1.1024867465222876,0.64995,4.744611878633499,1.573008661061878,0.006337116598694896,0.0004618958266192285
3,4,0.8269961264878511,0.74425,4.845008812566598,1.7959309128736312,0.006324430773422743,0.0004332989316940054
3,5,0.6687835062351077,0.79625,4.859290619879961,2.027302099685119,0.006328015383798629,0.0004542387562168976
4,1,2.8363962999681633,0.22113333333333332,8.85068001683553,3.010070983856746,0.005406897044391372,0.0007600498526291793
4,2,1.467440777629614,0.5118,5.644627154628436,1.576766373986641,0.005946402167047685,0.0005363623745777814
4,3,0.9842610871891181,0.6805666666666667,5.29824872259299,1.6961623725910724,0.0061748123260525365,0.0005232732249608304
4,4,0.7599740741970018,0.7637833333333334,5.156837003782392,1.969831289867519,0.006300306416815147,0.0005591959313711232
4,5,0.6382862608527454,0.8096666666666666,5.065424589782953,2.1515366708858457,0.006274793651653453,0.0005492740772054823
