task_id,epoch,train_loss,train_acc,grad_norm_mean,grad_norm_std,update_norm_mean,update_norm_std
0,1,0.5001593913384402,0.939755230951441,0.7327567214041878,0.1240651286579922,0.0007327567235049928,0.00012406515376489955
0,2,0.12958679244545812,0.9961310698776155,0.5049368593644795,0.1732735381972168,0.0005049368998476091,0.00017327345155357707
0,3,0.0411358310561958,0.9966837741808132,0.2745098953253656,0.2242164638505028,0.00027451000503633187,0.0002242164890797631
0,4,0.023667562584015124,0.996999605211212,0.19420934546865293,0.24056502355186551,0.00019420944957919913,0.00024056500026647143
0,5,0.017156858971335825,0.9971575207264114,0.1595168169051256,0.25719316522040747,0.0001595168205018491,0.00025719314064647907
1,1,0.6130592255973374,0.7995698568946976,1.0444117176621486,0.4156852075314364,0.0010444118112296395,0.00041568512796144597
1,2,0.30445901902243205,0.9424269997518405,1.0985180499930338,0.38388024045633773,0.001098518176531963,0.00038388019803641
1,3,0.16139207898569577,0.9534287368682273,1.017693428989774,0.5663109169185194,0.0010176934787518837,0.000566311002121893
1,4,0.1258123326670375,0.9600463231036479,1.0183492724108143,0.682174665343453,0.00101834932999042,0.0006821747605178125
1,5,0.11061182342773533,0.9653403920919844,1.011691880075768,0.7870762711389904,0.0010116919300229962,0.000787076201426076
2,1,0.48703384512664477,0.7985439048210956,1.2510956357619143,0.48303713298151485,0.0012510957451187697,0.0004830371145884026
2,2,0.22476309480137802,0.9243540797300897,1.0282655990589162,0.42253393307072534,0.0010282657184839926,0.00042253396108461223
2,3,0.1302081535410817,0.9588919470833703,0.8688626006615828,0.4924614254545147,0.000868862658680624,0.000492461339347628
2,4,0.0909873816333291,0.9727426085412413,0.7650600135749489,0.5812328195531298,0.0007650600854735474,0.0005812328828202923
2,5,0.07134435860021565,0.9783361448992276,0.6919630880863427,0.5889493021122695,0.00069196316441833,0.000588949312161147
3,1,0.36498561916259925,0.9263728145776903,1.1889269851190913,0.48459216128571175,0.0011889271558834648,0.0004845922260655826
3,2,0.07699638913815723,0.9947467782976278,0.5423072730790797,0.29067494341367467,0.0005423072671934685,0.00029067509024086963
3,3,0.03684959867681342,0.9965525732578183,0.36418028211891895,0.29609995116954047,0.00036418031080573377,0.0002960999521609319
3,4,0.024963018702700714,0.9970450627924157,0.2859683187466063,0.3104292109196729,0.0002859684483633683,0.00031042915015853305
3,5,0.019354051654423922,0.9972092259706148,0.25511645059956206,0.3175290467043654,0.0002551165708737498,0.0003175289430381491
4,1,0.29709423059692325,0.9238135593220339,1.316606894741624,0.6274140359156388,0.001316607001773279,0.0006274139706296967
4,2,0.14952547062835578,0.9549152542372882,1.0873926570039179,0.7024651231234726,0.0010873927865697808,0.0007024651247485641
4,3,0.11755630165078061,0.9621186440677966,1.005150156948021,0.786894242446793,0.0010051502734760584,0.0007868942726217452
4,4,0.10113522750917443,0.9667796610169491,0.9848495035795337,0.8504344133199675,0.0009848495572472437,0.0008504344574029976
4,5,0.09057535010753041,0.9700847457627119,0.9306039660000953,0.8648170834800277,0.0009306040546153642,0.0008648170786722386
