task_id,epoch,train_loss,train_acc,grad_norm_mean,grad_norm_std,update_norm_mean,update_norm_std
0,1,2.063029966255029,0.4537333333333333,1.101999355857571,0.43592345843728686,0.0011019993965261771,0.00043592351030969864
0,2,0.9126852600475153,0.7819166666666667,2.4391609688103197,0.635499495057048,0.0024391610841848887,0.0006354995693748365
0,3,0.5216205665580929,0.8585333333333334,2.756781271249056,0.9688756612560844,0.0027567814259624964,0.0009688757696963106
0,4,0.4176768546914682,0.8841666666666667,2.8081145973106225,1.1731723471733801,0.0028081146966578673,0.001173172373969091
0,5,0.3713996363847206,0.8951833333333333,2.7906264518226185,1.3226277125194978,0.0027906265926600704,0.0013226277722182618
1,1,0.6713019764671723,0.8155666666666667,3.4516658357481163,1.1542026810681274,0.0034516659993096255,0.0011542027489094568
1,2,0.3956898877527565,0.8902833333333333,3.096697958663106,1.3192980447277112,0.0030966981001499033,0.0013192980743626222
1,3,0.34908241947414353,0.9015666666666666,3.05432246855398,1.463299934276002,0.003054322636242432,0.0014633000052252355
1,4,0.3227048694823558,0.9088166666666667,2.976219379335642,1.5603888675078212,0.0029762195239939806,0.0015603889444691104
1,5,0.30318077831296253,0.9138333333333334,2.92957073884209,1.5736856610426027,0.002929570838745955,0.001573685771627637
2,1,0.5812544236052781,0.8268666666666666,4.279213143795729,1.7727586170467944,0.004279213342699222,0.0017727587440977692
2,2,0.3616876002320399,0.8959666666666667,3.5085285863826674,1.6381952870402634,0.0035085287675901784,0.0016381953665657414
2,3,0.32320205598153795,0.9077333333333333,3.346315390696128,1.7161277733656364,0.003346315573762695,0.00171612783778231
2,4,0.300024480051361,0.9140833333333334,3.230513719954838,1.7502130758827141,0.003230513870030942,0.001750213120067644
2,5,0.2828495599141267,0.9190166666666667,3.154182785608495,1.7528941911228753,0.0031541829864533306,0.0017528942728365954
3,1,0.5635760373895367,0.8291333333333334,4.638046625976761,2.0780344903115355,0.004638046851565983,0.0020780345958050727
3,2,0.3369644821244292,0.9027833333333334,3.656212454274297,1.7878468027060404,0.00365621262062632,0.001787846910339578
3,3,0.2978458180537758,0.91475,3.4149957820201915,1.8341901733890793,0.0034149959374190075,0.0018341902270124278
3,4,0.27355289728349697,0.92175,3.280257730906208,1.8833563379914242,0.0032802579207103313,0.0018833564752352382
3,5,0.25499677562535117,0.9270333333333334,3.1474902790201207,1.873474691419201,0.0031474904712667923,0.001873474759824256
4,1,0.5396616527270526,0.8383666666666667,4.860295909141501,2.2515112786140987,0.004860296203657829,0.002251511379227402
4,2,0.325186658104416,0.90545,3.7834772364074984,1.9067670875530713,0.003783477374983098,0.001906767164913307
4,3,0.28511782602003466,0.9176,3.4933237799902757,1.9529239878289733,0.0034933239071809415,0.0019529240789856936
4,4,0.25965715453657323,0.9251666666666667,3.3178305031458537,1.9375511168898343,0.003317830646519724,0.0019375511834033466
4,5,0.2402549305690918,0.93165,3.2035280721671877,1.959404040019216,0.003203528184535874,0.001959404108605161
